,name,team,year,games_played,mpg,fg%,3pfg%,rebounds,assists,steals,blocks,points_per_game,position,player_efficiency,true_shooting,plus_minus,win_shares_percentage,in_playoff
3147,Victor Claver,POR,2014,21,8.8,0.405,0.16699999999999998,1.9,0.6,0.1,0.1,2.2,SF,8.8,0.502,-3.2,0.047,1
3149,Jason Collins,BRK,2014,22,7.8,0.45799999999999996,0.0,0.9,0.2,0.4,0.0,1.1,C,4.1,0.485,-6.7,0.017,1
3153,Chris Copeland,IND,2014,41,6.5,0.47,0.418,0.8,0.4,0.1,0.2,3.7,SF,17.6,0.621,4.5,0.18600000000000003,1
3155,Robert Covington,HOU,2014,7,4.9,0.429,0.364,0.7,0.0,0.3,0.0,2.3,SF,15.0,0.5710000000000001,0.7,0.122,1
3156,Allen Crabbe,POR,2014,15,6.7,0.364,0.429,0.6,0.4,0.1,0.1,2.2,SG,7.7,0.475,-6.1,0.037000000000000005,1
3161,Jared Cunningham,TOT,2014,13,6.2,0.28600000000000003,0.14300000000000002,0.5,0.6,0.2,0.0,2.0,SG,8.5,0.46399999999999997,-4.1,0.075,0
3162,Seth Curry,TOT,2014,2,6.5,0.33299999999999996,1.0,0.5,0.0,1.0,0.0,1.5,PG,13.8,0.5,4.7,0.131,0
3166,Gigi Datome,DET,2014,34,7.0,0.35100000000000003,0.179,1.4,0.3,0.2,0.0,2.4,SF,8.0,0.409,-6.0,-0.023,0
3171,Austin Daye,TOT,2014,22,6.7,0.353,0.324,1.2,0.4,0.2,0.2,3.0,SF,11.0,0.456,-3.8,0.047,0
3187,Shane Edwards,CLE,2014,2,6.0,0.33299999999999996,0.0,1.0,0.0,0.0,0.0,1.0,SF,-1.0,0.33299999999999996,-13.3,-0.141,0
3188,Wayne Ellington,DAL,2014,45,8.7,0.43700000000000006,0.424,1.0,0.4,0.4,0.0,3.2,SG,12.2,0.5539999999999999,-0.8,0.084,1
3198,Carrick Felix,CLE,2014,7,5.4,0.5,0.4,0.9,0.6,0.0,0.0,2.7,SG,13.3,0.603,-3.4,0.057,0
3204,Jamaal Franklin,MEM,2014,21,7.7,0.41,0.455,1.1,0.3,0.2,0.1,1.9,SG,4.7,0.489,-5.9,-0.002,1
3218,Rudy Gobert,UTA,2014,45,9.6,0.486,0.0,3.4,0.2,0.2,0.9,2.3,C,12.9,0.507,-2.7,0.045,0
3219,Ryan Gomes,OKC,2014,5,6.8,0.375,0.0,0.8,0.2,0.0,0.0,1.2,SF,0.2,0.375,-8.8,-0.039,1
3226,Aaron Gray,TOT,2014,37,9.6,0.44299999999999995,0.0,3.0,0.6,0.3,0.2,1.8,C,7.8,0.466,-4.7,0.016,0
3235,Justin Hamilton,TOT,2014,8,9.0,0.45,0.33299999999999996,0.9,0.0,0.6,0.0,3.3,C,11.9,0.586,-3.8,0.08900000000000001,0
3240,Josh Harrellson,DET,2014,32,9.9,0.46299999999999997,0.387,2.4,0.5,0.2,0.5,2.9,C,13.4,0.547,-0.7,0.10800000000000001,0
3243,Elias Harris,LAL,2014,2,5.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,SF,7.6,0.0,0.3,0.018000000000000002,0
3259,Solomon Hill,IND,2014,28,8.1,0.425,0.304,1.5,0.4,0.2,0.1,1.7,SF,7.6,0.545,-2.4,0.08,1
3262,Ryan Hollins,LAC,2014,61,7.9,0.736,0.0,1.5,0.1,0.1,0.5,2.3,PF,11.9,0.73,-1.9,0.126,1
3263,Scotty Hopson,CLE,2014,2,3.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,SG,-6.5,0.102,-20.7,-0.41200000000000003,0
3272,Royal Ivey,OKC,2014,2,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,SG,-16.5,0.0,-27.7,-0.36200000000000004,1
3276,Bernard James,DAL,2014,30,4.9,0.478,0.0,1.4,0.1,0.1,0.3,0.9,C,8.5,0.503,-4.9,0.04,1
3279,Mike James,CHI,2014,11,7.0,0.23800000000000002,0.2,0.6,1.5,0.2,0.0,1.0,PG,1.5,0.251,-10.2,-0.073,1
3281,Othyus Jeffers,TOT,2014,6,7.8,0.5,0.0,1.5,0.2,0.0,0.0,1.5,SG,6.9,0.58,-3.2,0.08199999999999999,0
3291,Orlando Johnson,TOT,2014,45,8.7,0.319,0.191,1.2,0.4,0.1,0.0,2.2,SG,5.3,0.402,-5.1,0.008,0
3293,Darius Johnson-Odom,PHI,2014,3,5.0,0.0,0.0,0.7,0.3,0.3,0.0,0.0,SG,-23.0,0.0,-27.3,-0.6609999999999999,0
3296,Solomon Jones,ORL,2014,11,7.7,0.353,0.0,1.5,0.2,0.2,0.2,1.3,PF,5.8,0.373,-6.6,0.013000000000000001,0
3302,Sergey Karasev,CLE,2014,22,7.1,0.34299999999999997,0.21100000000000002,0.7,0.3,0.1,0.0,1.7,SF,2.3,0.47,-8.4,-0.040999999999999995,0
3309,Viacheslav Kravtsov,PHO,2014,20,3.0,0.5329999999999999,0.0,0.9,0.1,0.0,0.1,1.0,C,10.5,0.54,-6.9,0.027000000000000003,0
3310,Ognjen Kuzmić,GSW,2014,21,4.4,0.385,0.0,1.0,0.1,0.1,0.2,0.7,C,3.4,0.42,-8.9,-0.025,1
3316,Ricky Ledo,DAL,2014,11,3.0,0.353,0.375,0.2,0.2,0.1,0.0,1.7,SG,12.7,0.506,-3.9,0.024,1
3319,Alex Len,PHO,2014,42,8.6,0.423,0.0,2.4,0.1,0.1,0.4,2.0,C,7.3,0.469,-6.6,0.024,0
3321,Meyers Leonard,POR,2014,40,8.9,0.451,0.0,2.8,0.5,0.2,0.1,2.5,C,9.4,0.489,-4.0,0.086,1
3324,DeAndre Liggins,MIA,2014,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,SG,129.1,1.0,41.5,2.123,1
3352,Gal Mekel,DAL,2014,31,9.4,0.349,0.25,0.9,2.0,0.1,0.0,2.4,PG,5.4,0.4,-7.6,-0.073,1
3361,Tony Mitchell,DET,2014,21,3.8,0.41700000000000004,1.0,1.2,0.1,0.3,0.1,1.0,PF,18.1,0.54,0.4,0.151,0
3362,Tony Mitchell,MIL,2014,3,3.3,0.6,0.0,0.3,0.3,0.3,0.0,2.0,SF,30.9,0.6,10.6,0.242,0
3363,Nazr Mohammed,CHI,2014,80,7.0,0.429,0.0,2.2,0.3,0.2,0.4,1.6,C,10.1,0.445,-3.9,0.07,1
3373,Shabazz Muhammad,MIN,2014,37,7.8,0.46,0.273,1.4,0.2,0.2,0.0,3.9,SG,13.1,0.505,-4.5,0.053,0
3374,Byron Mullens,TOT,2014,45,9.2,0.442,0.371,2.0,0.3,0.3,0.2,4.2,C,12.8,0.544,-1.7,0.057,0
3375,Erik Murphy,CHI,2014,24,2.6,0.231,0.0,0.3,0.1,0.0,0.2,0.3,C,0.2,0.231,-8.6,-0.055,1
3376,Toure' Murry,NYK,2014,51,7.3,0.434,0.41700000000000004,0.9,1.0,0.4,0.0,2.7,PG,11.1,0.479,-4.4,0.002,0
3378,Hamady N'Diaye,SAC,2014,14,5.3,0.33299999999999996,0.0,1.3,0.2,0.0,0.3,0.4,C,2.9,0.318,-7.8,-0.008,0
3381,Nemanja Nedović,GSW,2014,24,5.9,0.205,0.16699999999999998,0.6,0.5,0.0,0.0,1.1,SG,-1.7,0.306,-10.0,-0.132,1
3390,Greg Oden,MIA,2014,23,9.2,0.551,0.0,2.3,0.0,0.3,0.6,2.9,C,12.4,0.5670000000000001,-4.8,0.11900000000000001,1
3393,Arinze Onuaku,TOT,2014,5,6.0,0.2,0.0,1.6,0.6,0.0,0.0,0.6,PF,3.8,0.255,-5.2,-0.044000000000000004,0
3397,Jannero Pargo,CHA,2014,29,8.3,0.441,0.4,0.7,1.8,0.5,0.0,4.7,PG,18.9,0.5539999999999999,2.7,0.105,0
3405,Dexter Pittman,ATL,2014,2,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,C,13.1,0.0,-24.3,-0.18,1
3409,Otto Porter,WAS,2014,37,8.6,0.363,0.19,1.5,0.3,0.2,0.0,2.1,SF,6.0,0.405,-6.2,-0.006,1
3412,A.J. Price,MIN,2014,28,3.5,0.413,0.273,0.4,0.5,0.0,0.0,1.6,SG,9.7,0.469,-4.8,-0.012,0
3416,Miroslav Raduljica,MIL,2014,48,9.7,0.54,0.0,2.3,0.5,0.1,0.3,3.8,C,15.3,0.603,-3.6,0.11199999999999999,0
3418,Shavlik Randolph,PHO,2014,14,6.8,0.5,0.0,1.8,0.1,0.2,0.1,1.4,PF,7.7,0.531,-4.9,0.06,0
3421,Glen Rice Jr.,WAS,2014,11,9.9,0.297,0.294,1.8,0.6,0.5,0.1,2.9,SG,6.6,0.39899999999999997,-2.9,-0.043,1
3442,Mustafa Shakur,OKC,2014,3,3.7,0.0,0.0,0.0,1.3,0.0,0.0,0.3,PG,-8.8,0.129,-18.6,-0.34700000000000003,1
3443,Tornike Shengelia,TOT,2014,26,5.9,0.46399999999999997,0.0,0.6,0.5,0.1,0.0,1.1,SF,3.9,0.46,-7.3,-0.04,0
3449,Peyton Siva,DET,2014,24,9.3,0.316,0.28,0.6,1.4,0.4,0.0,2.3,SG,5.7,0.425,-6.4,-0.032,0
3450,Donald Sloan,IND,2014,48,8.2,0.376,0.23800000000000002,0.9,1.0,0.2,0.0,2.3,SG,8.5,0.43700000000000006,-3.0,0.039,1
3451,Chris Smith,NYK,2014,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG,0.0,0.0,-9.7,-0.02,0
3452,Greg Smith,HOU,2014,11,9.1,0.643,0.0,2.5,0.0,0.1,0.2,3.5,C,13.7,0.629,-2.5,0.11900000000000001,1
3458,James Southerland,TOT,2014,4,7.5,0.33299999999999996,0.5,2.0,0.0,0.3,0.5,3.5,SF,11.8,0.441,-2.7,-0.023,0
3461,D.J. Stephens,MIL,2014,3,5.0,0.429,0.0,1.7,0.0,0.0,0.0,2.3,SG,16.1,0.47,1.7,0.067,0
3464,Julyan Stone,TOR,2014,21,5.7,0.41200000000000003,0.25,1.0,0.6,0.1,0.0,0.9,SG,6.6,0.491,-2.9,0.061,1
3473,Garrett Temple,WAS,2014,75,8.5,0.36200000000000004,0.207,0.9,1.0,0.5,0.1,1.8,SG,7.8,0.431,-3.0,0.025,1
3475,Hasheem Thabeet,OKC,2014,23,8.3,0.565,0.0,1.7,0.0,0.2,0.4,1.2,C,2.6,0.536,-7.3,0.012,1
3476,Adonis Thomas,TOT,2014,6,6.2,0.429,0.2,0.5,0.5,0.0,0.0,2.3,SF,7.3,0.485,-6.2,0.001,0
3478,Lance Thomas,NOP,2014,5,8.4,0.222,0.0,1.4,0.6,0.0,0.0,1.2,SF,0.5,0.27899999999999997,-9.6,-0.11699999999999999,0
3479,Malcolm Thomas,TOT,2014,8,7.9,0.43799999999999994,0.25,2.6,0.3,0.0,0.4,1.9,PF,4.6,0.444,-9.1,-0.132,0
3491,Jeremy Tyler,NYK,2014,41,9.7,0.517,0.0,2.7,0.2,0.1,0.5,3.6,C,13.0,0.532,-5.5,0.064,0
3499,Charlie Villanueva,DET,2014,20,9.0,0.38,0.25,1.7,0.3,0.2,0.3,4.6,PF,12.7,0.469,-2.4,0.034,0
3501,Sasha Vujačić,LAC,2014,2,5.0,0.4,0.5,1.5,0.0,0.5,0.0,2.5,SG,1.5,0.5,-12.4,-0.289,1
3509,Earl Watson,POR,2014,24,6.7,0.273,0.28600000000000003,0.6,1.2,0.2,0.0,0.5,PG,2.1,0.47,-6.7,-0.018000000000000002,1
3510,Maalik Wayns,LAC,2014,2,4.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,PG,19.3,0.5,4.8,0.313,1
3514,D.J. White,CHA,2014,2,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,PF,2.4,0.0,-5.6,0.004,0
3515,Royce White,SAC,2014,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PF,-8.3,0.0,-16.9,-0.121,0
3522,Reggie Williams,OKC,2014,3,5.7,0.556,0.33299999999999996,0.0,0.3,0.3,0.0,3.7,SF,16.4,0.611,-2.4,0.034,1
3538,Josh Akognon,DAL,2013,3,3.0,0.5,0.5,0.3,0.3,0.0,0.0,1.7,PG,15.3,0.625,-3.0,0.196,0
3539,Cole Aldrich,TOT,2013,45,8.6,0.55,0.0,2.7,0.2,0.1,0.5,2.2,C,11.1,0.563,-2.9,0.07,0
3545,Lou Amundson,TOT,2013,39,9.5,0.395,0.0,2.7,0.3,0.4,0.3,1.9,PF,9.3,0.392,-4.2,0.019,0
3551,Joel Anthony,MIA,2013,62,9.1,0.515,0.0,1.9,0.2,0.2,0.7,1.4,C,10.4,0.542,-1.3,0.1,1
3570,Aron Baynes,SAS,2013,16,8.8,0.5,0.0,2.0,0.3,0.1,0.4,2.7,C,8.8,0.521,-7.0,0.05,1
3571,Kent Bazemore,GSW,2013,61,4.4,0.371,0.294,0.4,0.4,0.3,0.1,2.0,SG,11.3,0.45399999999999996,-2.4,0.013999999999999999,1
3577,Andris Biedriņš,GSW,2013,53,9.3,0.47600000000000003,0.0,2.9,0.3,0.3,0.8,0.5,C,7.7,0.449,-1.0,0.102,1
3607,Matt Carroll,CHA,2013,1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SG,2.9,0.0,-10.0,0.028999999999999998,0
3613,Josh Childress,BRK,2013,14,7.1,0.28600000000000003,0.33299999999999996,1.1,0.4,0.1,0.1,1.0,SF,7.0,0.32,-3.3,0.028999999999999998,1
3621,Will Conroy,MIN,2013,4,5.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,PG,-15.2,0.051,-24.9,-0.433,0
3622,Daequan Cook,TOT,2013,49,9.0,0.305,0.28600000000000003,1.2,0.4,0.2,0.1,2.8,SG,5.8,0.39799999999999996,-4.8,-0.019,0
3629,Jared Cunningham,DAL,2013,8,3.3,0.429,0.667,0.4,0.1,0.1,0.0,2.0,SG,14.8,0.5379999999999999,-1.5,0.033,0
3641,Justin Dentmon,DAL,2013,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG,-19.4,0.0,-24.7,-0.5710000000000001,0
3658,Kim English,DET,2013,41,9.9,0.375,0.28,0.9,0.6,0.4,0.1,2.9,SG,7.9,0.47700000000000004,-4.2,0.021,0
3659,Jeremy Evans,UTA,2013,37,5.8,0.614,0.0,1.6,0.3,0.2,0.4,2.0,PF,19.9,0.6409999999999999,2.2,0.20800000000000002,0
3671,Joel Freeland,POR,2013,51,9.4,0.408,0.0,2.3,0.3,0.3,0.2,2.6,PF,9.3,0.435,-5.4,0.022000000000000002,0
3675,Diante Garrett,PHO,2013,19,7.8,0.327,0.2,0.8,1.6,0.5,0.0,2.1,PG,9.0,0.375,-4.4,-0.073,0
3685,Drew Gooden,MIL,2013,16,9.4,0.32799999999999996,0.2,1.9,0.4,0.3,0.4,3.3,C,7.7,0.382,-6.7,-0.034,1
3689,Andrew Goudelock,LAL,2013,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,SG,-6.4,0.0,-15.9,-0.264,1
3699,Jordan Hamilton,DEN,2013,40,9.9,0.418,0.37,2.4,0.6,0.4,0.2,5.2,SF,16.9,0.49,0.9,0.1,1
3701,Ben Hansbrough,IND,2013,28,7.1,0.33299999999999996,0.261,0.6,0.8,0.3,0.1,2.0,PG,7.2,0.501,-4.2,0.044000000000000004,1
3705,Josh Harrellson,MIA,2013,6,5.2,0.444,0.2,1.2,0.0,0.2,0.2,1.7,C,8.5,0.506,-5.9,0.002,1
3708,Terrel Harris,TOT,2013,20,6.9,0.14800000000000002,0.0,1.3,0.5,0.1,0.2,0.8,SG,-3.8,0.239,-12.6,-0.21899999999999997,0
3714,Lazar Hayward,MIN,2013,4,7.8,0.2,0.0,1.0,0.8,0.5,0.0,2.5,SF,11.2,0.396,-1.9,0.087,0
3721,Cory Higgins,CHA,2013,6,5.3,0.316,0.2,0.5,0.8,0.5,0.0,2.3,SG,12.6,0.35200000000000004,-3.3,-0.022000000000000002,0
3730,Tyler Honeycutt,SAC,2013,9,3.6,0.273,0.0,1.1,0.2,0.0,0.1,0.9,SF,1.9,0.337,-13.2,-0.22,0
3734,Juwan Howard,MIA,2013,7,7.3,0.526,0.0,1.1,0.9,0.0,0.0,3.0,PF,9.9,0.54,-9.3,0.039,1
3744,Bernard James,DAL,2013,46,9.9,0.515,0.0,2.8,0.1,0.3,0.8,2.8,C,14.7,0.541,-1.6,0.125,0
3745,Damion James,BRK,2013,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,SF,0.0,0.0,14.0,0.0,1
3751,Jared Jeffries,POR,2013,38,9.2,0.29600000000000004,0.0,1.6,0.4,0.2,0.2,1.2,PF,2.4,0.34299999999999997,-7.4,-0.042,0
3752,Charles Jenkins,TOT,2013,59,7.5,0.405,0.5,0.5,0.7,0.3,0.0,1.9,SG-PG,7.5,0.425,-4.9,-0.005,0
3757,Chris Johnson,MIN,2013,30,9.5,0.64,0.0,2.0,0.3,0.2,0.9,3.9,C,18.4,0.65,1.6,0.17600000000000002,0
3764,Darius Johnson-Odom,LAL,2013,4,1.5,0.0,0.0,1.0,0.3,0.0,0.0,0.0,SG,-6.7,0.0,-21.0,-0.439,1
3768,James Jones,MIA,2013,38,5.8,0.344,0.302,0.6,0.3,0.1,0.2,1.6,SF,8.1,0.478,-3.0,0.054000000000000006,1
3770,Perry Jones,OKC,2013,38,7.4,0.39399999999999996,0.0,1.6,0.3,0.1,0.2,2.3,SF,7.8,0.41700000000000004,-7.3,-0.003,1
3775,Kris Joseph,TOT,2013,10,5.4,0.14300000000000002,0.0,0.7,0.1,0.3,0.0,0.9,SF,0.6,0.257,-9.9,-0.127,0
3785,Viacheslav Kravtsov,DET,2013,25,9.0,0.7170000000000001,0.0,1.8,0.4,0.2,0.4,3.1,C,14.4,0.618,-2.0,0.086,0
3787,Jeremy Lamb,OKC,2013,23,6.4,0.353,0.3,0.8,0.2,0.1,0.1,3.1,SF,11.2,0.479,-5.4,0.057999999999999996,1
3795,Jon Leuer,TOT,2013,28,6.7,0.48100000000000004,0.0,1.3,0.3,0.2,0.0,2.0,PF-C,10.4,0.485,-4.0,0.057,0
3797,DeAndre Liggins,OKC,2013,39,7.4,0.447,0.368,1.4,0.4,0.5,0.1,1.5,SG,9.4,0.528,-0.7,0.092,1
3806,Scott Machado,HOU,2013,6,3.5,0.5,0.0,0.2,1.0,0.3,0.0,1.3,PG,6.0,0.581,-8.8,-0.23,1
3825,Fab Melo,BOS,2013,6,6.0,0.5,0.0,0.5,0.0,0.3,0.3,1.2,C,4.9,0.451,-7.6,0.021,1
3828,Darko Miličić,BOS,2013,1,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,C,-30.2,0.0,-38.3,-0.779,1
3832,Quincy Miller,DEN,2013,7,3.7,0.33299999999999996,0.0,0.3,0.4,0.1,0.0,1.3,PF,5.9,0.349,-9.2,-0.051,1
3841,Anthony Morrow,TOT,2013,41,9.3,0.441,0.37200000000000005,0.7,0.3,0.3,0.0,4.0,SG,12.0,0.53,-1.8,0.084,0
3844,Timofey Mozgov,DEN,2013,41,8.9,0.506,0.0,2.6,0.2,0.1,0.4,2.6,C,12.3,0.5489999999999999,-3.7,0.096,1
3846,Kevin Murphy,UTA,2013,17,3.1,0.25,0.2,0.2,0.1,0.1,0.0,0.9,SG,-4.5,0.268,-16.8,-0.272,0
3858,Tim Ohlbrecht,HOU,2013,3,4.0,0.33299999999999996,0.0,0.3,0.3,0.3,0.0,1.0,C,-6.1,0.436,-17.2,-0.369,1
3860,Daniel Orton,OKC,2013,13,8.0,0.462,0.0,2.0,0.3,0.3,0.2,2.5,C,14.0,0.493,-3.1,0.135,1
3875,Dexter Pittman,TOT,2013,11,2.9,0.364,0.0,1.1,0.0,0.0,0.0,0.7,C,1.6,0.325,-18.8,-0.107,0
3876,Miles Plumlee,IND,2013,14,3.9,0.23800000000000002,0.0,1.6,0.1,0.0,0.2,0.9,C,8.8,0.28600000000000003,-7.8,-0.015,1
3882,Joel Przybilla,MIL,2013,12,5.7,0.25,0.0,1.8,0.3,0.1,0.2,0.2,C,3.3,0.205,-7.3,-0.005,1
3884,Vladimir Radmanović,CHI,2013,25,5.8,0.302,0.185,1.1,0.3,0.3,0.2,1.3,PF,6.3,0.37200000000000005,-5.4,0.02,1
3885,Anthony Randolph,DEN,2013,39,8.4,0.491,0.0,2.4,0.3,0.5,0.5,3.7,PF,15.6,0.534,-2.9,0.073,1
3901,Robert Sacre,LAL,2013,32,6.3,0.375,0.0,1.1,0.2,0.0,0.3,1.3,C,3.4,0.40700000000000003,-8.8,-0.024,1
3906,Mike Scott,ATL,2013,40,9.4,0.47600000000000003,0.0,2.8,0.3,0.1,0.1,4.6,PF,16.3,0.5329999999999999,-3.5,0.11,1
3908,Josh Selby,MEM,2013,10,5.9,0.273,0.16699999999999998,0.5,0.4,0.2,0.0,2.0,PG,0.1,0.373,-12.4,-0.14300000000000002,1
3911,Tornike Shengelia,BRK,2013,19,4.9,0.435,0.5,1.2,0.2,0.2,0.1,1.6,SF,8.5,0.499,-6.5,-0.017,1
3914,Henry Sims,NOH,2013,2,2.5,0.667,0.0,1.0,0.0,0.0,0.0,2.0,C,29.2,0.667,-1.2,0.061,0
3919,Ish Smith,TOT,2013,52,9.9,0.35200000000000004,0.29600000000000004,1.2,1.7,0.4,0.2,2.4,PG,8.5,0.379,-4.1,-0.04,0
3923,Nolan Smith,POR,2013,40,7.2,0.368,0.214,0.7,0.9,0.2,0.0,2.8,PG,7.1,0.435,-6.9,-0.08199999999999999,0
3930,Julyan Stone,DEN,2013,4,7.0,1.0,0.0,0.8,0.5,0.3,0.0,1.8,PG,11.4,0.9309999999999999,-0.1,0.128,1
3934,DaJuan Summers,LAC,2013,2,3.5,0.25,0.0,1.0,0.5,0.0,0.0,1.0,PF,4.3,0.25,-8.9,-0.124,1
3936,Tyshawn Taylor,BRK,2013,38,5.8,0.368,0.462,0.5,0.6,0.3,0.0,2.2,PG,6.2,0.43,-7.4,-0.077,1
3938,Marquis Teague,CHI,2013,48,8.2,0.381,0.174,0.9,1.3,0.2,0.1,2.1,PG,6.0,0.41200000000000003,-5.6,-0.031,1
3939,Mirza Teletović,BRK,2013,53,9.4,0.384,0.34299999999999997,1.8,0.4,0.2,0.2,3.5,PF,12.3,0.495,-1.3,0.087,1
3947,Malcolm Thomas,TOT,2013,12,4.8,0.5,0.0,1.3,0.3,0.2,0.2,1.3,PF,13.8,0.555,0.3,0.133,0
3959,Jeremy Tyler,TOT,2013,21,3.2,0.375,0.0,1.0,0.0,0.0,0.1,1.0,C,6.2,0.413,-8.9,-0.049,0
3964,Jarvis Varnado,TOT,2013,13,4.5,0.429,0.0,0.7,0.2,0.1,0.2,0.6,PF,1.2,0.457,-9.5,-0.059000000000000004,0
3979,Maalik Wayns,TOT,2013,27,7.5,0.295,0.226,0.3,1.0,0.2,0.0,2.8,PG,5.0,0.39399999999999996,-9.9,-0.079,0
3983,D.J. White,BOS,2013,12,7.2,0.522,0.0,1.1,0.3,0.1,0.5,2.4,PF,14.7,0.5379999999999999,-0.9,0.11699999999999999,1
3984,James White,NYK,2013,57,7.6,0.431,0.341,0.8,0.5,0.2,0.1,2.2,SF,9.1,0.503,-3.1,0.051,1
3992,Reggie Williams,CHA,2013,40,9.5,0.43200000000000005,0.306,1.3,1.0,0.3,0.0,3.7,SF,13.2,0.517,-1.4,0.035,0
3996,Chris Wright,DAL,2013,3,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.7,SG,-1.9,0.5,-19.2,-0.375,0
3998,Tony Wroten,MEM,2013,35,7.8,0.384,0.25,0.8,1.2,0.2,0.1,2.6,SG,9.3,0.461,-3.8,0.017,1
4002,Luke Zeller,PHO,2013,16,3.6,0.34600000000000003,0.2,0.6,0.2,0.0,0.0,1.2,C,5.6,0.365,-7.2,-0.047,0
4004,Jeff Adrien,HOU,2012,8,7.9,0.43799999999999994,0.0,2.8,0.1,0.0,0.3,2.6,PF,11.2,0.493,-4.3,0.106,0
4006,Blake Ahearn,UTA,2012,4,7.5,0.28600000000000003,0.222,0.5,0.3,0.0,0.0,2.5,PG,-7.3,0.35700000000000004,-19.5,-0.315,1
4007,Solomon Alabi,TOR,2012,14,8.7,0.361,0.0,3.4,0.2,0.1,0.6,2.4,C,14.2,0.418,-2.2,0.083,0
4008,Cole Aldrich,OKC,2012,26,6.7,0.524,0.0,1.8,0.1,0.3,0.6,2.2,C,17.7,0.5920000000000001,1.0,0.17600000000000002,1
4027,Jeff Ayres,IND,2012,20,5.3,0.41700000000000004,0.0,1.7,0.2,0.2,0.1,1.7,C,13.4,0.435,-2.8,0.115,1
4028,Kelenna Azubuike,DAL,2012,3,6.0,0.375,0.33299999999999996,0.0,0.0,0.3,0.0,2.3,SG,-3.4,0.43799999999999994,-14.0,-0.325,1
4030,Renaldo Balkman,NYK,2012,14,8.2,0.5,0.222,1.9,0.4,0.3,0.2,3.0,SF,14.3,0.57,-0.5,0.142,1
4035,Earl Barron,GSW,2012,2,4.5,0.5,0.0,0.5,0.0,0.0,0.0,2.0,C,4.7,0.5,-16.3,0.054000000000000006,0
4045,Keith Benson,GSW,2012,3,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,C,6.0,0.0,-7.7,-0.005,0
4061,Craig Brackins,PHI,2012,14,6.3,0.273,0.33299999999999996,1.1,0.6,0.0,0.1,1.6,PF,4.3,0.325,-9.0,-0.065,1
4066,Jon Brockman,MIL,2012,35,6.8,0.33299999999999996,0.0,2.1,0.3,0.1,0.0,1.1,PF,6.6,0.359,-6.5,0.023,0
4075,Jimmy Butler,CHI,2012,42,8.5,0.405,0.182,1.3,0.3,0.3,0.1,2.6,SG,12.5,0.526,-1.3,0.14400000000000002,1
4082,Brian Cardinal,DAL,2012,44,6.3,0.255,0.204,0.8,0.4,0.2,0.0,1.0,SF,3.3,0.373,-5.2,0.004,1
4085,Anthony Carter,TOR,2012,24,8.7,0.321,0.294,1.4,1.4,0.3,0.2,2.0,PG,8.7,0.409,-3.0,0.001,0
4098,Brian Cook,TOT,2012,32,8.6,0.316,0.2,2.0,0.3,0.2,0.2,2.5,PF,5.8,0.396,-7.6,-0.011000000000000001,0
4104,Eddy Curry,MIA,2012,14,5.9,0.462,0.0,0.9,0.1,0.0,0.1,2.1,C,3.6,0.508,-11.8,-0.046,1
4107,Erick Dampier,ATL,2012,15,5.5,0.125,0.0,1.7,0.3,0.1,0.3,0.1,C,5.5,0.125,-4.7,0.035,1
4112,Josh Davis,MEM,2012,15,8.7,0.37,0.308,1.8,0.4,0.5,0.1,1.9,PF,11.3,0.45899999999999996,0.6,0.124,1
4113,Eric Dawson,SAS,2012,4,9.8,0.583,0.0,2.5,0.0,0.3,0.5,3.8,C,14.6,0.5820000000000001,-5.9,0.106,1
4120,Ike Diogu,SAS,2012,2,7.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,PF,-2.9,0.34700000000000003,-12.3,-0.11599999999999999,1
4134,Francisco Elson,PHI,2012,5,3.2,0.33299999999999996,0.0,0.2,0.2,0.2,0.2,0.4,C,6.3,0.33299999999999996,-2.5,-0.026000000000000002,1
4135,Andre Emmett,NJN,2012,6,7.5,0.5710000000000001,0.0,1.0,0.2,0.3,0.2,2.2,SF,13.3,0.618,-1.5,0.08900000000000001,0
4137,Jeremy Evans,UTA,2012,29,7.5,0.643,0.0,1.7,0.4,0.2,0.8,2.1,SF,19.6,0.632,5.0,0.193,1
4147,Kyrylo Fesenko,IND,2012,3,5.7,0.4,0.0,3.0,0.3,0.7,0.0,2.7,C,29.8,0.524,8.4,0.374,1
